orbital_period,transit_depth,radius_ratio,stellar_radius,stellar_mass,signal_to_noise,duration_hours,is_planet
36.6092739,0.001102,0.029789,,,7.6,1.835,0.0
1.166835206,0.015527200000000001,0.415316,,,388.6,2.17596,0.0
4.804469712,0.132624,0.350543,,,1177.8,3.51946,0.0
6.150529292,0.0024170999999999997,0.291326,,,301.4,4.4562,0.0
4.944927575,0.0010287,0.253805,,,62.5,3.4648,0.0
4.442517008,0.0253415,0.21339,,,396.2,2.43922,0.0
7.81100952,0.0001267,0.0116,,,15.8,3.231,1.0
62.7356439,0.243702,0.573105,,,1115.3,10.7925,0.0
7.035518449,0.002139,0.321339,,,91.5,3.5286,0.0
3.269176601,0.059095,1.4851,,,515.5,2.7233,0.0
18.42794957,0.0007066,0.026288,,,36.0,2.9264,1.0
5.902596818,0.054894,0.215997,,,533.9,5.5711,0.0
15.995094054,0.0443153,0.194457,,,2019.7,8.45037,0.0
22.16127178,0.005259,0.364388,,,56.6,3.699,0.0
2.745121487,0.014608,0.132887,,,86.7,2.9845,0.0
15.713787218,0.060384400000000005,0.251598,,,3602.0,11.3122,0.0
7.964440392,0.068454,0.236195,,,693.8,9.1701,0.0
2.151214629,0.0003326,0.016279,,,28.5,2.226,0.0
17.20522898,0.0010806,0.02954,,,75.7,3.6688,1.0
1.457256942,0.364905,0.634819,,,2443.8,6.51381,0.0
3.711013336,0.0249891,0.409001,,,757.0,3.31024,0.0
2.97606298,7.22e-05,0.007754,,,17.8,4.124,0.0
2.97586085,0.0001059,0.009317,,,9.1,4.513,0.0
14.658013949,0.129645,0.684799,,,3361.5,3.03316,0.0
18.839487435,0.182722,0.40426,,,2003.1,5.62797,0.0
0.555973803,7.53e-05,0.008239,,,23.3,1.271,0.0
15.288709179,0.512474,0.694921,,,1758.7,5.00366,0.0
1.83592242,0.030745900000000003,0.43438,,,1378.9,5.9942,0.0
1.15495063,,,,,,2.31,0.0
0.961292561,0.32553,0.603654,,,1703.0,4.64294,0.0
63.68192888,0.341717,0.620771,,,963.5,12.6047,0.0
9.455586047,0.115171,0.385464,,,1876.9,8.42272,0.0
1.246585716,0.40677,0.629216,,,2165.3,4.62051,0.0
4.331392455,0.200403,0.416305,,,1234.3,3.7278,0.0
345.1846728,0.0299887,0.423538,,,687.5,6.5468,0.0
9.58405667,0.11963,0.401178,,,2595.9,6.82752,0.0
3.115304946,0.149524,0.519442,,,1398.8,4.88748,0.0
12.422524,3.39e-05,0.005564,,,6.7,13.55,0.0
12.4261809,9.22e-05,0.012023,,,39.0,29.09,0.0
1.975208831,7.63e-05,0.008328,,,15.1,1.513,0.0
0.960843605,0.0001417,0.155362,,,25.5,3.22,0.0
4.29258258,0.00036960000000000004,0.017821,,,16.1,3.069,0.0
0.960842633,0.0020229000000000002,0.387208,,,176.1,2.6441,0.0
14.5893928,,,,,,15.54,0.0
5.49548533,8.58e-05,0.008542,,,14.2,2.461,1.0
8.18504859,9.76e-05,0.00943,,,12.5,4.673,1.0
10.78438513,0.00023359999999999999,0.195495,,,15.6,1.408,0.0
0.566804221,0.000166,0.012113,,,31.0,4.639,0.0
2.022658,0.0001357,0.010856,,,17.4,3.343,0.0
0.594310785,0.0001125,0.009817,,,15.7,0.9994,0.0
27.2106807,9.94e-05,0.012111,,,16.9,10.515,1.0
3.74786694,8.09e-05,0.008421,,,19.1,3.632,0.0
20.35509657,0.0250795,0.149056,,,1703.2,5.33265,0.0
1.5184181,0.0001968,0.013338,,,15.9,2.842,1.0
0.96807117,0.0001048,0.009652,,,15.4,1.677,0.0
6.010383339,0.0026521,0.047131,,,276.1,2.1939,1.0
0.968065631,9.25e-05,0.009047,,,14.0,1.772,0.0
2.78801663,1.4e-05,0.003766,,,21.8,17.354,0.0
3.94660745,0.0003094,0.015963,,,12.7,2.705,1.0
1.33259494,9.27e-05,0.008846,,,7.8,2.783,0.0
2.05048377,6.05e-05,0.007054,,,14.3,3.67,0.0
6.8731664,0.0037538000000000003,0.056473,,,535.5,6.8569,1.0
1.19550618,2.69e-05,0.004868,,,13.3,3.337,0.0
8.2344072,5.92e-05,0.007838,,,11.5,2.808,0.0
0.967073359,0.0007735,0.252275,,,92.4,2.4875,0.0
20.5498184,0.0015643,0.038064,,,123.1,5.5484,1.0
1.19087362,6.75e-05,0.007501,,,8.0,1.785,0.0
1.06484622,4.24e-05,0.006036,,,12.5,3.287,0.0
0.681137796,0.105189,0.484918,,,432.5,2.7287,0.0
1.8437362,0.0003411,0.207686,,,83.4,21.04,0.0
15.90688891,0.0009247000000000001,0.027043,,,75.0,3.9879,1.0
281.36926,0.012435,0.098333,,,135.6,66.892,0.0
262.71162,0.001449,0.034145,,,7.0,7.72,0.0
1.52327807,0.0009242,0.026486,,,78.5,3.813,0.0
1.049406508,0.0004475,0.018735,,,61.3,3.0072,0.0
3.58957045,0.0012212,0.030587,,,53.6,3.418,0.0
4.045057186,0.0007527,0.319275,,,62.2,2.9954,0.0
2.40435325,0.00034960000000000004,0.221241,,,23.3,6.825,0.0
392.47291,0.0003456,0.018505,,,12.2,7.867,0.0
4.20601251,0.0001067,0.009468,,,10.7,6.82,0.0
4.18236124,0.193983,0.544806,,,2666.0,6.70175,0.0
25.273355,0.0004961,0.232114,,,16.9,34.48,0.0
13.69942266,0.0012929,0.032372,,,120.0,4.3409,1.0
3.1748772,0.001741,0.049761,,,98.6,7.089,0.0
1.20608769,0.0016606,0.300462,,,66.9,2.2272,0.0
4.99471597,5.3e-05,0.007112,,,14.1,3.44,0.0
27.659607786,0.318404,0.604589,,,4791.0,4.16321,0.0
476.727302,0.0010357,0.02892,,,17.9,9.327,0.0
1.340649911,0.627633,0.953618,,,791.0,5.0912,0.0
30.69537638,0.019941,0.148934,,,186.8,5.6634,0.0
18.47762694,0.0026046,0.050013,,,75.7,1.94,1.0
12.4297161,0.0001927,0.0127,,,13.3,15.078,0.0
12.4288476,0.0001654,0.011609,,,15.2,16.43,0.0
12.4258252,0.0001302,0.011099,,,30.0,21.841,0.0
12.4257907,0.0003401,0.016742,,,28.2,19.859,0.0
12.4253356,0.0003744,0.023678,,,35.4,27.49,0.0
12.4254201,0.0001445,0.011191,,,24.9,18.56,0.0
12.424995,5.15e-05,0.007111,,,21.4,20.282,0.0
282.9656538,0.46786,0.683762,,,1365.9,21.4259,0.0
37.32030954,0.004325,0.360084,,,171.3,6.9616,0.0
5.889372452,0.056841,0.224521,,,4146.7,4.94674,0.0
2.581595167,0.171132,0.379057,,,338.2,4.9153,0.0
20.5736113,7.6e-05,0.007808,,,12.3,11.222,0.0
16.54295261,0.000726,0.024368,,,36.1,3.8516,1.0
10.818248422,0.0136959,0.119905,,,581.0,18.2848,0.0
2.559236603,0.011273,0.39054,,,45.7,1.6706,0.0
21.025447023,0.115743,0.510247,,,4881.9,6.52216,0.0
0.933753371,4.73e-05,0.006401,,,19.8,4.438,0.0
1.72153588,0.039929,0.176656,,,29.3,1.9227,0.0
4.66229074,0.0003454,0.215459,,,29.8,3.73,0.0
3.495457889,0.114625,0.496613,,,724.0,6.9796,0.0
4.01668015,0.038007,0.255027,,,87.9,2.2828,0.0
1.89134156,6.840000000000001e-05,0.008174,,,10.3,5.891,0.0
0.898932836,6.110000000000001e-05,0.007386,,,22.3,2.437,0.0
3.45423296,0.0001498,0.01372,,,10.2,2.965,0.0
7.304451735,0.143628,0.600525,,,2096.8,4.09326,0.0
9.521644639,0.0014912999999999999,0.034895,,,79.2,2.3569,1.0
1.181046137,0.052609,0.499951,,,324.4,2.6923,0.0
1.120997701,0.0001456,0.125844,,,58.1,11.243,0.0
1.874967748,0.0315259,0.189363,,,1566.6,10.0159,0.0
1.06995136,5.48e-05,0.006786,,,10.8,1.322,0.0
10.217121652,0.205223,0.550517,,,3617.5,4.35647,0.0
0.618060842,2.51e-05,0.005856,,,9.6,1.892,0.0
3.25058201,0.0002184,0.014363,,,24.0,2.2537,1.0
0.759764419,0.393266,0.664601,,,1728.1,5.72501,0.0
21.539269242,0.143753,0.520189,,,2642.2,5.32432,0.0
2.61576515,0.0001204,0.010133,,,15.1,2.777,1.0
29.19899219,0.0020472,0.040459,,,171.0,5.1227,1.0
6.94245216,0.0001608,0.011886,,,14.7,3.491,1.0
0.950735805,0.0001751,0.01263,,,17.1,1.1434,0.0
2.17815935,0.0001163,0.010175,,,14.1,1.839,0.0
3.1339356,0.0002037,0.014258,,,21.4,4.477,0.0
12.56096618,0.0009231,0.027423,,,55.1,3.7647,1.0
3.0570982,0.000144,0.011032,,,15.7,3.571,1.0
1.75649346,2.75e-05,0.004865,,,13.3,3.429,0.0
1.8912501,0.000731,0.270995,,,31.6,7.648,0.0
0.791771167,0.0005092,0.246702,,,82.4,2.4463,0.0
0.894172544,8.620000000000001e-05,0.00842,,,16.9,0.8302,0.0
1.68207624,5.47e-05,0.007065,,,11.1,1.519,0.0
0.942997994,0.0005392000000000001,0.020573,,,29.2,1.1658,0.0
0.933747395,3.09e-05,0.005223,,,26.7,4.798,0.0
47.3128645,0.0002174,0.01813,,,17.6,11.444,1.0
4.60690612,0.0001375,0.01066,,,13.3,4.176,0.0
4.454194254,0.0160415,0.117743,,,1022.2,2.3061,1.0
3.5564279,0.0001314,0.010518,,,12.3,6.998,0.0
1.23521458,8.95e-05,0.008924,,,5.0,0.918,0.0
1.085229874,0.0002381,0.014698,,,7.6,0.652,0.0
8.600099313,0.0027916,0.047441,,,209.2,4.0077,1.0
0.77957913,7.04e-05,0.007646,,,11.1,2.457,0.0
1.33254897,0.0005917,0.02183,,,16.2,3.083,0.0
33.0405509,0.0005773999999999999,0.022276,,,27.5,3.3613,1.0
18.2260472,0.00036110000000000005,0.017325,,,10.0,3.664,0.0
45.5827119,7.65e-05,0.008166,,,9.6,3.193,0.0
1.89140138,0.0005576,0.246923,,,12.4,9.52,0.0
6.70258007,0.000859,0.270334,,,23.0,4.632,0.0
6.2095391,4.79e-05,0.006044,,,8.3,2.752,0.0
1.89124738,0.00041,0.018599,,,17.4,4.697,0.0
1.89125883,0.0002745,0.014508,,,15.3,4.656,0.0
4.973455252,0.0007416,0.028304,,,65.4,1.6519,1.0
7.87173698,3.47e-05,0.005301,,,10.8,2.619,0.0
146.931518,0.000257,0.023326,,,19.3,23.78,0.0
1.573020098,0.0002922,0.19972,,,195.5,15.574,0.0
27.765596,0.00014759999999999998,0.011039,,,14.2,19.49,0.0
10.13958818,0.0011559,0.030853,,,40.3,2.6446,1.0
4.09513876,0.0001817,0.016601,,,11.6,2.462,1.0
0.779615874,8.15e-05,0.008815,,,22.0,3.932,0.0
8.780603773,0.0900278,0.576032,,,1406.9,3.16989,0.0
224.150923,0.0003486,0.017191,,,34.2,12.455,1.0
351.2878737,0.134634,0.385439,,,1002.8,11.2066,0.0
30.69533113,0.0887712,0.494216,,,7846.3,5.94855,0.0
11.374442708,0.0279049,0.259038,,,643.6,2.30694,0.0
12.71368909,0.00019219999999999998,0.012715,,,9.8,1.875,0.0
70.516233809,0.33018,0.612125,,,3168.8,4.09296,0.0
12.4227918,0.0002026,0.018364,,,15.5,27.29,0.0
4.243748097,0.0014097,0.034313,,,139.8,3.3603,1.0
12.426469,0.0001805,0.017107,,,24.2,25.71,0.0
12.4262889,9.42e-05,0.010301,,,20.5,18.764,0.0
12.424747,0.000139,0.014934,,,30.7,25.24,0.0
12.4255705,0.0001394,0.015196,,,21.1,28.88,0.0
12.426173,0.00011509999999999999,0.018004,,,36.9,30.64,0.0
2.283466438,0.86426,1.165546,,,1103.1,7.7999,0.0
0.692807507,0.025338299999999998,0.425253,,,260.9,1.49242,0.0
17.279290765,0.164308,0.384903,,,2841.5,5.07591,0.0
1.129848432,0.0046585,0.154904,,,490.6,2.07578,0.0
7.244778994,0.0991471,0.298437,,,1761.4,3.3873,0.0
0.730964241,4.4e-05,0.006188,,,28.7,2.483,0.0
17.734020239,0.18668,0.551115,,,2905.9,7.27595,0.0
3.103730697,0.369228,0.631891,,,5143.6,6.93402,0.0
17.90766147,0.0010892999999999999,0.045085,,,78.4,5.396,0.0
5.110771787,0.050681,0.276346,,,394.0,2.48392,0.0
1.463773705,0.064776,0.298682,,,119.7,1.9123,0.0
4.46255312,0.02272,0.133443,,,140.9,14.0957,0.0
21.0907909,0.0004176,0.021087,,,19.7,4.751,1.0
3.371796653,0.366901,3.075391,,,560.2,3.4421,0.0
2.881100027,0.662832,1.213101,,,3316.5,9.43866,0.0
0.806277023,7.08e-05,0.008208,,,37.9,7.275,0.0
0.513482156,9.159999999999999e-05,0.008629,,,12.6,2.732,0.0
0.892061734,0.07559,0.50075,,,398.1,2.24307,0.0
3.471399214,0.09228489999999999,0.485917,,,3230.4,5.07707,0.0
29.9111886,0.000942,0.027392,,,50.8,6.6436,1.0
4.176929219,0.070355,0.405528,,,187.0,5.2003,0.0
2.40440112,2.71e-05,0.005036,,,16.7,5.49,0.0
21.926779,0.0001986,0.013288,,,10.5,10.05,0.0
25.706001174,0.46496,0.680543,,,2008.1,10.969,0.0
4.426344495,0.276139,0.584886,,,732.5,5.84235,0.0
0.957823876,0.104692,0.4996,,,454.1,3.7232,0.0
5.024768971,0.0530464,0.390263,,,696.5,3.82433,0.0
30.960216668,0.340408,0.613905,,,4578.3,15.4308,0.0
5.270733213,0.293637,0.512254,,,553.0,2.7822,0.0
12.4232158,0.0002615,0.014676,,,23.6,17.67,0.0
12.4257442,0.000936,0.035212,,,49.6,29.122,0.0
12.4254241,0.0003789,0.022225,,,36.0,24.98,0.0
2.991884392,0.12388,0.335774,,,1280.3,7.5583,0.0
2.55315031,0.0001853,0.012589,,,15.4,1.849,1.0
1.33254212,3.74e-05,0.005929,,,10.6,3.848,0.0
1.288066288,0.0100826,0.499342,,,230.7,6.4616,0.0
160.0191598,0.0015528,0.041725,,,49.6,5.472,1.0
6.98472143,9.070000000000001e-05,0.008855,,,11.7,2.724,1.0
0.996023763,9.829999999999999e-05,0.156122,,,21.3,5.412,0.0
174.510276,0.00153,0.035188,,,14.8,6.689,1.0
30.8261043,0.0007422,0.031848,,,32.3,5.914,1.0
2.71603664,9.85e-05,0.009258,,,13.1,1.744,1.0
6.099032889,0.0553743,0.294356,,,2884.0,4.82208,0.0
0.652956712,5e-05,0.006637,,,12.7,0.627,0.0
0.772803664,0.0002902,0.015156,,,8.5,1.368,0.0
7.549299761,0.044575699999999996,0.27158,,,907.2,2.46338,0.0
0.530972263,4.86e-05,0.086135,,,12.1,3.653,0.0
0.530967171,0.378394,0.852795,,,671.9,3.8102,0.0
15.926990634,0.394232,1.323478,,,3458.3,11.5142,0.0
0.64585177,0.308504,1.010664,,,808.3,1.97644,0.0
2.735900074,0.00042889999999999996,0.018704,,,44.5,1.9359,1.0
0.645850521,5.49e-05,0.006914,,,16.8,1.2082,0.0
18.84497113,0.004143399999999999,0.070473,,,79.8,4.9442,0.0
1.34062901,6.95e-05,0.007869,,,13.1,3.076,0.0
7.448375935,0.152666,0.362978,,,1837.9,4.23892,0.0
9.080194398,0.324573,0.618569,,,3481.8,8.18777,0.0
3.137845914,0.0003057,0.016057,,,30.8,1.91,1.0
9.93442075,0.055965,0.465854,,,529.0,7.8219,0.0
24.261683827,0.192283,0.544813,,,5083.9,7.1617,0.0
32.532521502,0.0834684,0.266068,,,1595.1,13.3991,0.0
0.876941133,7.35e-05,0.007986,,,12.3,1.296,0.0
39.238141571,0.439208,0.674816,,,969.3,6.07183,0.0
53.7406575,0.116722,0.316079,,,3568.1,47.2475,0.0
7.436016459,0.106527,0.308055,,,742.1,4.16284,0.0
0.734426409,9.41e-05,0.008968,,,10.4,1.569,0.0
37.910213899,0.103474,0.481581,,,1065.9,3.11152,0.0
9.50150926,0.0005095,0.259878,,,34.8,6.852,0.0
3.74785307,0.0001459,0.010754,,,17.0,3.444,0.0
3.747835042,0.188923,0.423361,,,6016.2,5.28519,0.0
1.75643185,5.16e-05,0.006544,,,9.6,2.397,0.0
2.85889907,5.5700000000000005e-05,0.008848,,,6.9,1.465,0.0
1.05569286,3.75e-05,0.005479,,,7.1,1.289,0.0
25.85499978,0.0006105,0.022792,,,31.7,3.8737,1.0
0.643703667,0.000172,0.012176,,,40.3,0.801,0.0
6.6751871,0.00017830000000000002,0.012257,,,7.0,2.372,0.0
1.549979213,0.370546,0.608012,,,672.7,7.5945,0.0
125.288206,0.0002416,0.014142,,,9.4,3.695,0.0
372.76888,0.0011572,0.037443,,,22.8,23.27,0.0
12.39894005,0.0007029,0.033535,,,50.7,4.262,0.0
2.4044122,4.27e-05,0.006215,,,10.8,4.575,0.0
369.181947,0.000913,0.027739,,,9.9,3.239,0.0
25.3710555,7.86e-05,0.008777,,,8.3,3.739,0.0
20.13490007,0.0010352,0.032994,,,64.7,3.7962,1.0
3.850304552,0.000158,0.011427,,,5.3,1.5337,0.0
1.07383154,0.031355,0.440536,,,137.3,4.846,0.0
6.996926239,0.0013174,0.032904,,,101.6,2.7374,1.0
1.27228771,8.290000000000001e-05,0.008366,,,9.5,2.099,0.0
0.527673051,2.83e-05,0.004956,,,13.5,1.631,0.0
117.140785,0.0003371,0.017628,,,8.5,3.401,0.0
15.77980122,0.0005413999999999999,0.02126,,,39.4,4.0369,1.0
0.590281548,2.16e-05,0.004709,,,20.6,2.72,0.0
4.5647147,9.93e-05,0.009598,,,18.0,13.395,0.0
391.33068,0.00027719999999999996,0.015737,,,10.3,12.37,0.0
320.56794551,0.0008989,0.027436,,,7.5,15.3614,0.0
116.025744,0.001361,0.032248,,,18.5,3.539,0.0
348.68162,0.00030930000000000004,0.016594,,,11.9,10.959,0.0
371.47786,0.0002649,0.014547,,,8.6,12.3,0.0
1.99638423,2.94e-05,0.005002,,,6.2,2.4,0.0
11.67894236,0.0011851,0.039589,,,23.1,1.2641,1.0
0.638697833,0.141454,1.258352,,,206.3,5.1609,0.0
539.214259,0.00030060000000000004,0.015989,,,7.8,3.464,0.0
343.56446,0.0001796,0.012412,,,8.4,18.94,0.0
8.50339249,0.0001889,0.014143,,,28.5,2.9569,1.0
4.06844957,7.98e-05,0.008409,,,29.3,2.8349,1.0
23.7832097,0.0002565,0.014585,,,38.3,7.939,1.0
3.041547148,0.0206907,0.424637,,,1670.6,3.22798,0.0
5.16949729,0.0002106,0.01336,,,66.2,4.5122,1.0
10.47490332,0.0011702000000000001,0.04377,,,150.5,33.7939,0.0
24.7222403,0.0002901,0.015413,,,9.3,4.53,0.0
1.39797542,4.32e-05,0.005868,,,15.5,9.06,0.0
6.38899658,0.0005432999999999999,0.025119,,,45.8,3.5032,1.0
2.2127498,2.27e-05,0.004418,,,9.3,3.054,0.0
0.776976021,0.021245,0.423201,,,1582.9,1.95401,0.0
4.3206933,0.00014790000000000002,0.014734,,,35.7,50.68,0.0
0.566790294,6.4e-05,0.00744,,,22.6,3.641,0.0
2.752359689,0.0007919,0.025966,,,115.7,2.0722,1.0
0.566799725,4.6700000000000003e-05,0.006244,,,12.5,4.097,0.0
0.566801325,9.209999999999999e-05,0.009594,,,26.4,4.176,0.0
0.566793818,0.0001003,0.012949,,,18.3,4.929,0.0
0.566797474,9.88e-05,0.009444,,,12.3,2.708,0.0
1.585673651,0.0441164,0.451432,,,717.5,3.20763,0.0
7.64941291,0.236246,0.454483,,,9054.7,6.56935,0.0
13.174807933,0.07107089999999999,0.469029,,,1812.6,3.37392,0.0
0.655094658,0.000372,0.238988,,,59.5,6.159,0.0
3.33287187,,,,,,7.13,0.0
0.692239369,0.062962,0.452116,,,469.2,2.91121,0.0
10.161023528,0.0016539,0.039948,,,111.1,3.1627,1.0
17.030857558,0.0778324,0.474955,,,1947.8,4.24308,0.0
1.606163631,0.144603,0.51629,,,1662.0,4.92516,0.0
42.032096076,0.391261,0.649035,,,2164.4,11.6768,0.0
96.6781852,0.0009513,0.028035,,,44.7,5.6957,1.0
0.619303759,7.45e-05,0.025613,,,3.5,6.6038,0.0
22.470494368,0.045979,0.251225,,,2393.2,7.39097,0.0
31.973311701,0.0750537,0.720646,,,1554.1,13.2105,0.0
1.64125844,,,,,,4.51,0.0
14.759477667,0.35747,0.630297,,,3813.5,9.7746,0.0
10.476258265,0.120206,0.322717,,,8251.5,7.77203,0.0
1.588298157,0.165034,0.524793,,,1071.6,4.37027,0.0
1.58826263,7.890000000000001e-05,0.00794,,,8.5,2.655,0.0
3.909314318,0.0971234,0.340794,,,1587.6,5.36124,0.0
1.38385822,,,,,,1.0,0.0
2.071939672,0.198766,0.552408,,,2409.8,4.45367,0.0
8.5893644,0.00017930000000000002,0.013549,,,9.8,6.975,0.0
8.589644815,0.269518,0.58465,,,5324.6,9.49469,0.0
1.009671584,0.155117,0.511844,,,1440.7,4.37759,0.0
1.70192371,0.049833,0.291345,,,351.1,3.0271,0.0
1.20693963,2e-05,0.004374,,,24.3,6.881,0.0
0.635587392,0.00014769999999999999,0.162777,,,40.9,4.7,0.0
0.750737313,3.8799999999999994e-05,0.005752,,,13.4,1.712,0.0
14.361021578,0.459877,0.629284,,,2599.0,13.2895,0.0
2.570431263,0.076826,0.473278,,,822.9,5.49699,0.0
6.64024496,0.224329,0.560736,,,2941.0,6.03491,0.0
10.6840477,0.081901,0.462694,,,395.3,3.515,0.0
2.00280845,,,,,,1.22,0.0
1.756466865,0.188219,0.546314,,,541.9,4.7781,0.0
33.159475806,0.222167,0.563821,,,3733.6,9.01353,0.0
46.14869106,0.34963,0.540476,,,1021.3,19.092,0.0
60.2976774,0.315892,0.595809,,,1215.8,14.2561,0.0
1.941635737,0.0698141,0.470993,,,1243.7,2.46683,0.0
0.539445498,0.0253022,0.43179,,,511.4,2.2821,0.0
0.502622858,0.000146,0.011782,,,41.1,3.085,0.0
4.20253859,3.15e-05,0.006446,,,8.8,5.389,0.0
85.112898,0.0005137999999999999,0.020725,,,8.0,2.503,0.0
7.04716175,0.0001508,0.012952,,,9.4,2.693,0.0
533.47707,0.0002106,0.013552,,,15.3,23.71,0.0
0.603086711,0.0012427999999999999,0.290753,,,170.0,1.0869,0.0
1.55090374,1.13e-05,0.003415,,,11.8,3.028,0.0
1.020713389,0.00010229999999999999,0.009512,,,11.3,0.873,0.0
364.14397,0.0005135,0.021216,,,9.3,15.37,0.0
1.72929014,8.45e-05,0.008391,,,9.6,3.609,0.0
25.166806,0.00135,0.035362,,,7.2,2.111,0.0
363.17077,0.0003846,0.018568,,,20.9,28.26,0.0
0.575445783,2.93e-05,0.004983,,,3.2,0.8463,0.0
1.60375114,5.1e-05,0.006758,,,9.4,1.498,0.0
1.886002102,4.74e-05,0.006395,,,7.6,1.021,0.0
386.35444,0.0001296,0.011133,,,10.9,9.594,0.0
371.21454,0.00178,0.303955,,,14.4,19.4,0.0
365.5435,0.0007531,0.025896,,,13.4,14.78,0.0
7.02932339,8.159999999999999e-05,0.008228,,,8.7,2.853,0.0
19.229478,0.0001158,0.010516,,,8.1,4.68,0.0
372.086704,0.002494,0.321734,,,18.0,3.686,0.0
363.448167,0.002124,0.31025,,,19.4,6.013,0.0
1.47623061,3.91e-05,0.005825,,,9.7,2.032,0.0
0.520227316,0.068633,0.461655,,,122.3,1.7939,0.0
36.3192885,0.00040019999999999997,0.018796,,,8.6,2.601,0.0
345.128277,0.00032439999999999997,0.016543,,,11.4,15.925,0.0
370.38642,0.0001862,0.0125,,,13.9,23.94,0.0
267.970682,0.00035769999999999997,0.017328,,,10.4,11.48,0.0
417.829033,0.0005008,0.020585,,,8.9,15.05,0.0
331.92622,0.000809,0.02583,,,8.7,10.84,0.0
54.432903,0.0003076,0.015637,,,7.7,3.554,0.0
235.20613,0.000642,0.022999,,,6.8,6.989,0.0
85.9770426,0.001064,0.029603,,,8.0,1.919,0.0
370.94353,0.0010712999999999999,0.3277,,,14.6,16.64,0.0
2.15292788,4.14e-05,0.006014,,,21.5,3.043,0.0
1.025465924,0.152685,0.519578,,,1120.8,3.71841,0.0
74.985292949,0.105346,0.495271,,,1754.8,6.23451,0.0
25.762056721,0.447716,0.667642,,,3469.5,14.8694,0.0
0.648775795,0.108824,0.490732,,,6873.9,4.34648,0.0
87.0912594,0.0011290999999999999,0.035555,,,41.8,7.0,1.0
16.486796364,0.0489428,0.20488,,,3181.5,7.06797,0.0
5.7768734,7.1e-05,0.013266,,,10.1,5.762,0.0
20.148807707,0.526949,0.683496,,,3487.5,8.52557,0.0
0.843651274,0.305452,0.526784,,,1509.3,2.80468,0.0
1.142946648,0.412554,0.655143,,,1054.4,3.40234,0.0
7.217010987,0.0787138,0.678383,,,1307.0,4.4215,0.0
14.797219157,0.252699,0.469276,,,7795.3,7.61037,0.0
6.49066214,0.19509,0.544206,,,1680.0,3.47128,0.0
7.11879848,0.107665,0.500012,,,1483.2,4.11282,0.0
6.99510404,7.18e-05,0.00864,,,6.3,1.7556,0.0
2.25353739,0.182828,0.532513,,,904.8,5.74622,0.0
13.98177862,0.0010184,0.029383,,,95.6,2.958,1.0
17.99646148,0.0627552,0.466023,,,1951.8,4.65638,0.0
2.352446342,3.25e-05,0.005663,,,7.2,1.6802,0.0
14.854415674,0.07741039999999999,0.266744,,,2822.1,5.13753,0.0
38.47674409,0.173168,0.391811,,,3487.8,5.10744,0.0
10.643110689,0.0003163,0.197178,,,153.7,88.1118,0.0
1.587485742,0.246568,0.463146,,,996.8,7.7489,0.0
1.79621807,4.7e-05,0.006736,,,42.0,10.16,0.0
20.849919614,0.313094,13.443089,,,1614.7,13.7687,0.0
15.120212531,0.0246165,0.418193,,,928.2,3.50007,0.0
3.481657589,0.347012,0.555008,,,7428.7,4.75315,0.0
0.739769962,0.0207293,0.407995,,,726.2,1.95901,0.0
6.570421193,0.060118,0.34282,,,712.6,4.4698,0.0
0.541405029,0.327656,0.645629,,,541.2,2.7481,0.0
20.55280311,0.0007273,0.025416,,,42.4,2.2013,1.0
5.852968845,0.0011465,0.031249,,,152.4,4.5973,1.0
1.922009494,0.0065478,0.40951,,,284.4,3.101,0.0
10.186578749,0.340671,0.67432,,,5867.8,10.6304,0.0
32.003815635,0.017120200000000002,0.406353,,,711.4,4.31197,0.0
1.250390814,0.231167,0.558222,,,2046.8,3.7184,0.0
9.2742685,,,,,,13.39,0.0
3.008602107,0.120272,0.501167,,,502.0,4.34296,0.0
0.846291334,0.190191,0.536261,,,1049.3,1.79962,0.0
3.74782314,0.0004234,0.222587,,,53.8,5.133,0.0
1.930451347,0.053075199999999996,0.460769,,,602.3,3.87956,0.0
2.427967843,0.126975,0.516428,,,472.8,4.7847,0.0
8.5412411,0.0002988,0.017495,,,10.7,3.654,0.0
10.67459836,0.016676,0.42291,,,1845.6,3.82706,0.0
2.305097141,0.00588,0.375137,,,133.4,1.9378,0.0
0.974477904,0.0088469,0.377415,,,801.7,2.69834,0.0
18.525917446,0.455661,0.665088,,,2246.9,5.9056,0.0
13.02363236,0.000607,0.022266,,,50.5,3.9734,1.0
20.7106853,0.001003,0.283951,,,154.4,42.737,0.0
15.65563866,0.0009559,0.027942,,,53.2,3.9305,1.0
2.521245368,0.418375,0.606844,,,1495.4,4.24027,0.0
2.52122764,0.0001273,0.010318,,,8.9,2.249,0.0
8.202869679,0.345937,0.615641,,,6499.9,7.29811,0.0
3.442714533,0.060039,0.500122,,,964.8,3.36034,0.0
494.165759,0.00144,0.03547,,,7.4,2.239,0.0
0.851678507,6.790000000000001e-05,0.007564,,,9.1,2.028,0.0
383.43595,0.001228,0.031843,,,14.1,11.059,0.0
15.3466028,0.0002385,0.01477,,,13.0,4.966,0.0
324.18028,8.790000000000001e-05,0.009248,,,10.9,18.15,0.0
2.25161215,2.3899999999999998e-05,0.004761,,,9.2,2.1,0.0
0.905675699,7.32e-05,0.007777,,,10.2,1.701,0.0
7.26731094,0.0006591,0.023657,,,47.8,2.2691,1.0
0.790049989,7.08e-05,0.00763,,,12.3,2.794,0.0
