kepid,is_planet,orbital_period,transit_depth,radius_ratio,stellar_radius,stellar_mass,signal_to_noise,duration_hours,mission,pl_name
5308777,0.0,0.944598153,0.0002009,0.037382,,,35.3,4.018,kepler,
5374838,,230.180357,0.0036893000000000004,0.055626,,,64.0,13.436,kepler,
4633570,1.0,28.55158187,0.0008077999999999999,0.027009,,,36.0,4.1502,kepler,Kepler-158 c
5391911,,0.782068488,0.00011570000000000001,0.009513,,,4.1,1.239,kepler,
5443320,,21.3684341,0.0004928,0.020049,,,9.7,1.18,kepler,
7743464,0.0,55.249007325,0.205671,0.550113,,,3452.5,5.15147,kepler,
7747091,,14.2673439,0.0002175,0.013275,,,9.0,3.171,kepler,
7770901,,124.887214,0.0001765,0.013187,,,13.3,8.599,kepler,
7800285,0.0,0.533000886,0.0043985,0.352317,,,327.4,1.54684,kepler,
7829836,,237.819002,0.0006142000000000001,0.022527,,,15.4,11.324,kepler,
7836096,,15.9961296,0.0005007,0.020119,,,10.7,1.656,kepler,
7837526,0.0,28.297207229,0.023193099999999998,0.430819,,,2360.6,3.94247,kepler,
9780149,0.0,2.53021,0.0003679,0.292789,,,24.2,21.79,kepler,
9786017,0.0,2.249000963,0.058776199999999994,0.238071,,,1159.5,9.6022,kepler,
9838414,0.0,1.33261458,0.0013353,0.043932,,,17.5,5.161,kepler,
9839030,0.0,27.285315,0.0003965,0.018366,,,9.6,7.47,kepler,
9845931,0.0,61.224558,0.0005442,0.022184,,,9.7,4.103,kepler,
9847239,0.0,28.507877538,0.0243723,0.269252,,,449.0,3.13331,kepler,
9850843,0.0,8.48039,0.0001337,0.010596,,,12.0,6.134,kepler,
10019643,1.0,21.34736612,0.0006305,0.027345,,,53.1,4.184,kepler,Kepler-163 c
3831911,0.0,30.4838006,0.018441,0.411601,,,9.4,2.6,kepler,
3852258,0.0,5.7584367,0.0007366,0.02398,,,26.8,2.587,kepler,
3858919,0.0,25.9522913,0.0005578,0.02145,,,14.0,10.977,kepler,
3869326,0.0,8.58599537,0.000818,0.025638,,,36.9,2.4078,kepler,
3971315,0.0,9.892240848,0.0052832,0.366502,,,314.0,4.1774,kepler,
4037428,0.0,4.264729569,0.022672,0.19358,,,201.6,2.2075,kepler,
10139305,0.0,2.173552528,0.003026,0.362481,,,35.9,1.6107,kepler,
10288922,0.0,10.157715971,0.0095201,0.392589,,,168.0,2.9526,kepler,
10659313,0.0,15.249335907,0.0345651,0.353651,,,635.5,3.82224,kepler,
10710755,0.0,4.816610903,0.080226,0.264897,,,759.1,3.82353,kepler,
10727668,0.0,2.305903447,0.0232687,0.143473,,,511.7,3.3828,kepler,
10735519,0.0,1.814128042,0.0020636,0.30313,,,163.9,3.0646,kepler,
10935310,0.0,4.128795314,0.15487,0.439667,,,1041.8,2.771,kepler,
9153823,0.0,1.444486083,0.0009807000000000001,0.028315,,,12.0,1.437,kepler,
9282687,0.0,1.680425996,0.277249,0.57515,,,440.1,5.4548,kepler,
9291629,0.0,20.686460198,0.136154,0.327893,,,1656.7,37.7424,kepler,
9343862,0.0,1.123258617,0.377575,0.636954,,,779.2,4.27355,kepler,
9394605,0.0,0.87683182,,,,,,1.96,kepler,
9471755,0.0,0.953734449,0.0012404,0.298872,,,120.5,1.7616,kepler,
9479460,0.0,2.073873563,0.603811,0.746,,,637.1,6.5605,kepler,
3247294,0.0,67.41958542,0.182171,0.470832,,,836.0,7.645,kepler,
3239945,1.0,21.803708,0.0002464,0.014698,,,18.5,3.369,kepler,Kepler-167 d
3248332,0.0,7.363572395,0.129696,0.4993,,,224.9,5.7545,kepler,
3323289,0.0,33.693201537,0.508772,0.701428,,,1618.4,7.44219,kepler,
3327980,0.0,2.115510941,0.415163,0.664481,,,1351.5,7.2877,kepler,
3329643,0.0,1.015044104,0.0001582,0.016126,,,33.6,10.994,kepler,
4578594,0.0,252.1638623,0.103788,0.623715,,,864.5,23.92,kepler,
4587448,0.0,2.23416013,,,,,,2.12,kepler,
4633434,0.0,22.271198511,0.179042,0.499178,,,2141.3,4.58598,kepler,
4661634,0.0,73.894163515,0.2139,0.426581,,,3902.3,9.48995,kepler,
4665989,0.0,1.124033822,0.247561,0.574424,,,792.9,5.5728,kepler,
4671584,0.0,2.796661168,0.0023638,0.329252,,,251.4,3.3781,kepler,
4852528,1.0,7.053527145,0.0014800999999999998,0.03487,,,92.3,2.3982,kepler,Kepler-80 b
5295206,,6.63448023,7.120000000000001e-05,0.007791,,,10.3,3.603,kepler,
5298620,0.0,12.4239677,0.00016240000000000002,0.01136,,,12.8,16.01,kepler,
5300878,0.0,0.639721284,0.465918,0.682637,,,1012.9,2.69771,kepler,
5306862,0.0,2.025580416,0.0449981,0.198938,,,987.8,4.48448,kepler,
5308778,0.0,20.28281916,0.0027975,0.051985,,,306.7,36.048,kepler,
5310435,0.0,4.931365987,0.255953,0.564869,,,772.7,14.7088,kepler,
5689351,1.0,6.1954595,0.0002964,0.016505,,,27.1,2.952,kepler,Kepler-169 c
9366617,1.0,26.5487294,0.000142,0.010812,,,15.3,7.968,kepler,Kepler-1570 b
6187341,,0.492291661,0.0011075999999999998,0.043614,,,62.0,0.894,kepler,
4678919,0.0,1.87885327,0.00012090000000000001,0.010341,,,12.1,3.302,kepler,
5563080,0.0,0.785473311,0.0003396,0.016954,,,57.0,1.3911,kepler,
2695110,0.0,44.18938922,0.0042935,0.132398,,,102.0,6.8151,kepler,
6364067,0.0,5.2438982,0.00016219999999999999,0.012243,,,18.7,7.881,kepler,
9183378,1.0,3.38557445,0.00012190000000000001,0.010068,,,13.1,1.879,kepler,Kepler-1571 b
5371777,1.0,0.991659646,7.73e-05,0.008786,,,13.5,2.215,kepler,Kepler-1589 b
12456063,,17.8007815,4.45e-05,0.007451,,,14.2,6.547,kepler,
5096053,,1.717859841,6.63e-05,0.007668,,,9.5,0.908,kepler,
5351250,1.0,7.381980206,0.0014338,0.034222,,,101.6,3.1152,kepler,Kepler-150 c
8953414,0.0,2.66588544,0.000167,0.011586,,,17.2,5.004,kepler,
10140274,,2.44232399,0.000229,0.013601,,,14.1,1.921,kepler,
10730070,1.0,7.61758198,8.54e-05,0.008523,,,13.4,3.545,kepler,Kepler-1590 b
8429668,0.0,5.00749378,5.66e-05,0.006848,,,14.7,2.898,kepler,
7429240,1.0,196.436796,0.0006319,0.022558,,,14.4,8.556,kepler,Kepler-1606 b
5791986,1.0,24.67458244,0.0006506,0.026266,,,31.9,3.2648,kepler,Kepler-151 c
10120548,,8.8303681,0.0002962,0.017124,,,10.9,3.426,kepler,
4474462,,12.85755895,0.0001065,0.009747,,,14.2,4.831,kepler,
10729472,0.0,0.83442282,5.09e-05,0.006522,,,8.8,1.873,kepler,
9777200,0.0,1.332580225,4.6299999999999994e-05,0.006457,,,16.4,2.057,kepler,
11769689,,14.7179342,0.00013230000000000002,0.011244,,,12.7,5.844,kepler,
6126076,0.0,0.909314811,4.05e-05,0.006266,,,30.2,2.2053,kepler,
6369131,,8.0772455,7.92e-05,0.011741,,,12.5,7.272,kepler,
10399321,0.0,21.5819776,4.76e-05,0.006239,,,17.3,13.734,kepler,
10257229,,5.75651958,6.53e-05,0.007466,,,11.2,2.309,kepler,
5431027,,8.8233996,0.0001046,0.009255,,,13.3,6.735,kepler,
7285673,0.0,0.566801045,0.00018830000000000002,0.013226,,,34.9,1.7499,kepler,
11337012,,12.4019263,0.00021109999999999998,0.016357,,,9.5,4.043,kepler,
8359569,,152.823896,0.0004562,0.019703,,,9.9,7.734,kepler,
8937762,,15.07277287,0.000345,0.020577,,,13.0,0.7794,kepler,
5428471,0.0,0.75499096,0.00021580000000000001,0.01349,,,9.9,2.485,kepler,
6839010,,4.84350003,5.02e-05,0.007775,,,10.4,3.045,kepler,
10130057,0.0,2.17812826,0.0001008,0.009175,,,10.4,2.601,kepler,
4953173,0.0,3.36379289,0.0001363,0.170311,,,36.9,23.7,kepler,
9007609,0.0,1.316398648,0.0001825,0.012402,,,13.1,1.169,kepler,
7771181,,9.97202023,0.0003297,0.016575,,,8.6,1.425,kepler,
8278073,,12.0729757,9.95e-05,0.009058,,,9.7,3.783,kepler,
3526331,0.0,2.23755641,0.00010109999999999999,0.009255,,,7.3,2.089,kepler,
10810859,,82.401274,0.0004307,0.020272,,,10.1,6.48,kepler,
3445812,0.0,0.605556082,0.0001017,0.009338,,,15.3,1.2399,kepler,
4473613,1.0,4.36125889,0.0001892,0.012616,,,10.7,2.174,kepler,Kepler-1623 b
1865864,,69.089357,0.0004751,0.019304,,,8.6,6.207,kepler,
1870398,0.0,43.142257,0.0002832,0.196112,,,30.5,61.73,kepler,
1873513,1.0,3.290304098,0.0135526,0.105209,,,220.5,1.7215,kepler,Kepler-1624 b
2010607,0.0,18.622214,0.005832,0.077196,,,20.1,4.42,kepler,
2165352,0.0,0.7906069,0.0006892000000000001,0.228534,,,133.3,3.3996,kepler,
2305255,0.0,24.5714867,0.0005064,0.029134,,,31.1,29.96,kepler,
5467126,0.0,2.845736321,0.003127,0.36269,,,297.8,11.5703,kepler,
5470851,0.0,12.4276185,0.000147,0.01113,,,12.6,18.56,kepler,
5471108,0.0,12.427076,4.75e-05,0.006267,,,25.3,17.447,kepler,
5551240,1.0,4.13960513,0.0001067,0.009625,,,11.6,3.31,kepler,Kepler-1626 b
5563057,,1.049468616,2.2e-05,0.004624,,,22.8,4.848,kepler,
5565261,0.0,2.362348096,0.0007247,0.249023,,,103.6,3.5979,kepler,
7101828,0.0,47.878243,0.00091,0.119641,,,30.9,4.066,kepler,
7885558,0.0,0.864651455,6.77e-05,0.007475,,,16.5,3.461,kepler,
7888863,,74.624063,0.0003469,0.017122,,,11.0,8.881,kepler,
7900450,,25.4805211,0.000159,0.011621,,,17.7,10.701,kepler,
7916058,0.0,7.1091096,0.0001567,0.012087,,,13.0,10.67,kepler,
7935997,1.0,3.87594316,5.86e-05,0.00694,,,14.2,2.314,kepler,Kepler-1629 b
7938499,0.0,7.2269859,0.00016030000000000002,0.011875,,,26.2,14.241,kepler,
9896438,0.0,18.0766788,0.028831,0.178327,,,26.6,3.06,kepler,
9899514,0.0,1.33255577,0.0001265,0.010039,,,15.4,4.282,kepler,
8773869,0.0,1.576341127,0.0003351,0.016263,,,88.7,3.1232,kepler,
9899607,0.0,1.33259275,7.91e-05,0.009163,,,15.9,4.014,kepler,
9908486,0.0,36.6092739,0.001102,0.029789,,,7.6,1.835,kepler,
9910043,,39.399926,0.0003414,0.017476,,,9.4,5.729,kepler,
9911112,0.0,1.166835206,0.015527200000000001,0.415316,,,388.6,2.17596,kepler,
4049124,0.0,4.804469712,0.132624,0.350543,,,1177.8,3.51946,kepler,
4275328,0.0,6.150529292,0.0024170999999999997,0.291326,,,301.4,4.4562,kepler,
4753561,0.0,4.944927575,0.0010287,0.253805,,,62.5,3.4648,kepler,
4912991,0.0,4.442517008,0.0253415,0.21339,,,396.2,2.43922,kepler,
10019643,1.0,7.81100952,0.0001267,0.0116,,,15.8,3.231,kepler,Kepler-163 b
5036966,0.0,62.7356439,0.243702,0.573105,,,1115.3,10.7925,kepler,
5254230,0.0,7.035518449,0.002139,0.321339,,,91.5,3.5286,kepler,
11021252,0.0,3.269176601,0.059095,1.4851,,,515.5,2.7233,kepler,
10599206,1.0,18.42794957,0.0007066,0.026288,,,36.0,2.9264,kepler,Kepler-566 b
11404644,0.0,5.902596818,0.054894,0.215997,,,533.9,5.5711,kepler,
11408935,0.0,15.995094054,0.0443153,0.194457,,,2019.7,8.45037,kepler,
11519226,0.0,22.16127178,0.005259,0.364388,,,56.6,3.699,kepler,
11756821,0.0,2.745121487,0.014608,0.132887,,,86.7,2.9845,kepler,
9549472,0.0,15.713787218,0.060384400000000005,0.251598,,,3602.0,11.3122,kepler,
9576197,0.0,7.964440392,0.068454,0.236195,,,693.8,9.1701,kepler,
9579860,0.0,2.151214629,0.0003326,0.016279,,,28.5,2.226,kepler,
12061222,1.0,17.20522898,0.0010806,0.02954,,,75.7,3.6688,kepler,Kepler-572 b
9655711,,12.7143635,0.0005248,0.020912,,,9.9,3.101,kepler,
9655711,,7.72966941,0.00042669999999999996,0.02003,,,8.4,2.091,kepler,
9767392,0.0,1.457256942,0.364905,0.634819,,,2443.8,6.51381,kepler,
3335816,0.0,3.711013336,0.0249891,0.409001,,,757.0,3.31024,kepler,
3337438,0.0,2.97606298,7.22e-05,0.007754,,,17.8,4.124,kepler,
3337548,0.0,2.97586085,0.0001059,0.009317,,,9.1,4.513,kepler,
3339538,0.0,14.658013949,0.129645,0.684799,,,3361.5,3.03316,kepler,
3341934,0.0,18.839487435,0.182722,0.40426,,,2003.1,5.62797,kepler,
3343866,0.0,0.555973803,7.53e-05,0.008239,,,23.3,1.271,kepler,
4678171,0.0,15.288709179,0.512474,0.694921,,,1758.7,5.00366,kepler,
4681152,0.0,1.83592242,0.030745900000000003,0.43438,,,1378.9,5.9942,kepler,
4725292,0.0,1.15495063,,,,,,2.31,kepler,
4729553,0.0,0.961292561,0.32553,0.603654,,,1703.0,4.64294,kepler,
4736208,0.0,63.68192888,0.341717,0.620771,,,963.5,12.6047,kepler,
4737302,0.0,9.455586047,0.115171,0.385464,,,1876.9,8.42272,kepler,
4739194,0.0,1.246585716,0.40677,0.629216,,,2165.3,4.62051,kepler,
5343976,0.0,4.331392455,0.200403,0.416305,,,1234.3,3.7278,kepler,
5347537,0.0,345.1846728,0.0299887,0.423538,,,687.5,6.5468,kepler,
5347784,0.0,9.58405667,0.11963,0.401178,,,2595.9,6.82752,kepler,
5353938,,6.27651592,0.000166,0.011632,,,8.9,1.973,kepler,
5359678,0.0,3.115304946,0.149524,0.519442,,,1398.8,4.88748,kepler,
5385469,0.0,12.422524,3.39e-05,0.005564,,,6.7,13.55,kepler,
5385667,0.0,12.4261809,9.22e-05,0.012023,,,39.0,29.09,kepler,
1724513,0.0,1.975208831,7.63e-05,0.008328,,,15.1,1.513,kepler,
9535876,0.0,0.960843605,0.0001417,0.155362,,,25.5,3.22,kepler,
9491832,,49.564693,0.0001135,0.010347,,,15.0,8.54,kepler,
7816665,0.0,4.29258258,0.00036960000000000004,0.017821,,,16.1,3.069,kepler,
9535881,0.0,0.960842633,0.0020229000000000002,0.387208,,,176.1,2.6441,kepler,
11616596,0.0,14.5893928,,,,,,15.54,kepler,
9872831,1.0,5.49548533,8.58e-05,0.008542,,,14.2,2.461,kepler,Kepler-1572 b
8573193,1.0,8.18504859,9.76e-05,0.00943,,,12.5,4.673,kepler,Kepler-1591 b
9240664,0.0,10.78438513,0.00023359999999999999,0.195495,,,15.6,1.408,kepler,
7281411,0.0,0.566804221,0.000166,0.012113,,,31.0,4.639,kepler,
6528141,0.0,2.022658,0.0001357,0.010856,,,17.4,3.343,kepler,
6792908,,10.778313,9.070000000000001e-05,0.009117,,,12.5,5.256,kepler,
7211879,0.0,0.594310785,0.0001125,0.009817,,,15.7,0.9994,kepler,
8087812,1.0,27.2106807,9.94e-05,0.012111,,,16.9,10.515,kepler,Kepler-1952 b
3557560,,7.4299322,0.0001649,0.013269,,,9.8,4.013,kepler,
12109267,,79.334347,0.0001649,0.012408,,,14.6,10.886,kepler,
8652577,,358.818895,0.0006661,0.026495,,,11.5,2.503,kepler,
9947389,,284.727213,0.0003553,0.017149,,,12.7,10.299,kepler,
11912987,0.0,3.74786694,8.09e-05,0.008421,,,19.1,3.632,kepler,
6197344,,36.7614011,0.0001609,0.01687,,,16.2,15.982,kepler,
5872150,0.0,20.35509657,0.0250795,0.149056,,,1703.2,5.33265,kepler,
7747457,1.0,1.5184181,0.0001968,0.013338,,,15.9,2.842,kepler,Kepler-1613 b
8652360,0.0,0.96807117,0.0001048,0.009652,,,15.4,1.677,kepler,
8352537,1.0,6.010383339,0.0026521,0.047131,,,276.1,2.1939,kepler,Kepler-547 b
8652360,0.0,0.968065631,9.25e-05,0.009047,,,14.0,1.772,kepler,
10585749,,54.333582,0.000152,0.012734,,,10.5,10.545,kepler,
8453851,0.0,2.78801663,1.4e-05,0.003766,,,21.8,17.354,kepler,
11650401,1.0,3.94660745,0.0003094,0.015963,,,12.7,2.705,kepler,Kepler-1614 b
9838608,0.0,1.33259494,9.27e-05,0.008846,,,7.8,2.783,kepler,
4247811,0.0,2.05048377,6.05e-05,0.007054,,,14.3,3.67,kepler,
10418224,1.0,6.8731664,0.0037538000000000003,0.056473,,,535.5,6.8569,kepler,Kepler-40 b
6543645,0.0,1.19550618,2.69e-05,0.004868,,,13.3,3.337,kepler,
4587135,,54.0812235,0.0004111,0.018566,,,11.6,6.279,kepler,
3857860,0.0,8.2344072,5.92e-05,0.007838,,,11.5,2.808,kepler,
4843592,0.0,0.967073359,0.0007735,0.252275,,,92.4,2.4875,kepler,
10676750,,21.08678557,0.0004996,0.022065,,,11.0,0.978,kepler,
11709124,1.0,20.5498184,0.0015643,0.038064,,,123.1,5.5484,kepler,Kepler-154 d
8960918,0.0,1.19087362,6.75e-05,0.007501,,,8.0,1.785,kepler,
4647662,0.0,1.06484622,4.24e-05,0.006036,,,12.5,3.287,kepler,
9822284,,0.969824139,2.3100000000000002e-05,0.004479,,,6.8,0.783,kepler,
9419020,,2.40174996,0.0002544,0.014851,,,13.2,1.413,kepler,
4270799,,115.238544,0.0005167,0.02801,,,10.6,7.653,kepler,
2305543,0.0,0.681137796,0.105189,0.484918,,,432.5,2.7287,kepler,
2309910,0.0,1.8437362,0.0003411,0.207686,,,83.4,21.04,kepler,
2438264,1.0,15.90688891,0.0009247000000000001,0.027043,,,75.0,3.9879,kepler,Kepler-156 c
2310993,,55.180772,0.00047460000000000004,0.020178,,,11.5,9.791,kepler,
2437209,0.0,281.36926,0.012435,0.098333,,,135.6,66.892,kepler,
2438406,0.0,262.71162,0.001449,0.034145,,,7.0,7.72,kepler,
2569488,0.0,1.52327807,0.0009242,0.026486,,,78.5,3.813,kepler,
5650420,0.0,1.049406508,0.0004475,0.018735,,,61.3,3.0072,kepler,
5653152,0.0,3.58957045,0.0012212,0.030587,,,53.6,3.418,kepler,
5021176,0.0,4.045057186,0.0007527,0.319275,,,62.2,2.9954,kepler,
5653163,0.0,2.40435325,0.00034960000000000004,0.221241,,,23.3,6.825,kepler,
5734702,0.0,392.47291,0.0003456,0.018505,,,12.2,7.867,kepler,
5817712,0.0,4.20601251,0.0001067,0.009468,,,10.7,6.82,kepler,
5858519,0.0,4.18236124,0.193983,0.544806,,,2666.0,6.70175,kepler,
7941635,,0.762724045,0.009782200000000001,0.384859,,,451.7,1.98818,kepler,
7941635,0.0,25.273355,0.0004961,0.232114,,,16.9,34.48,kepler,
8007174,,56.648588,0.0006489,0.025661,,,11.8,4.534,kepler,
8009811,,53.554546,0.00012759999999999998,0.010812,,,8.9,5.533,kepler,
7269974,1.0,13.69942266,0.0012929,0.032372,,,120.0,4.3409,kepler,Kepler-160 c
8016211,0.0,3.1748772,0.001741,0.049761,,,98.6,7.089,kepler,
8029848,0.0,1.20608769,0.0016606,0.300462,,,66.9,2.2272,kepler,
9934274,0.0,4.99471597,5.3e-05,0.007112,,,14.1,3.44,kepler,
9935983,,161.651504,0.0002536,0.015758,,,8.4,2.509,kepler,
9941387,0.0,27.659607786,0.318404,0.604589,,,4791.0,4.16321,kepler,
9941550,0.0,476.727302,0.0010357,0.02892,,,17.9,9.327,kepler,
9954225,0.0,1.340649911,0.627633,0.953618,,,791.0,5.0912,kepler,
9957659,0.0,30.69537638,0.019941,0.148934,,,186.8,5.6634,kepler,
8845205,1.0,18.47762694,0.0026046,0.050013,,,75.7,1.94,kepler,Kepler-560 b
5385139,0.0,12.4297161,0.0001927,0.0127,,,13.3,15.078,kepler,
5385150,0.0,12.4288476,0.0001654,0.011609,,,15.2,16.43,kepler,
5385269,0.0,12.4258252,0.0001302,0.011099,,,30.0,21.841,kepler,
5385509,0.0,12.4257907,0.0003401,0.016742,,,28.2,19.859,kepler,
5385566,0.0,12.4253356,0.0003744,0.023678,,,35.4,27.49,kepler,
5385773,0.0,12.4254201,0.0001445,0.011191,,,24.9,18.56,kepler,
5386163,0.0,12.424995,5.15e-05,0.007111,,,21.4,20.282,kepler,
11769146,0.0,282.9656538,0.46786,0.683762,,,1365.9,21.4259,kepler,
11812199,0.0,37.32030954,0.004325,0.360084,,,171.3,6.9616,kepler,
11826400,0.0,5.889372452,0.056841,0.224521,,,4146.7,4.94674,kepler,
12010534,0.0,2.581595167,0.171132,0.379057,,,338.2,4.9153,kepler,
2019477,0.0,20.5736113,7.6e-05,0.007808,,,12.3,11.222,kepler,
2019477,,27.2497521,0.000102,0.009088,,,14.6,11.609,kepler,
10934674,1.0,16.54295261,0.000726,0.024368,,,36.1,3.8516,kepler,Kepler-567 b
9774400,0.0,10.818248422,0.0136959,0.119905,,,581.0,18.2848,kepler,
9839081,0.0,2.559236603,0.011273,0.39054,,,45.7,1.6706,kepler,
10200627,,7.7016694,0.0001557,0.011266,,,17.8,10.898,kepler,
10228942,0.0,21.025447023,0.115743,0.510247,,,4881.9,6.52216,kepler,
10341878,0.0,0.933753371,4.73e-05,0.006401,,,19.8,4.438,kepler,
10357831,0.0,1.72153588,0.039929,0.176656,,,29.3,1.9227,kepler,
3541800,0.0,4.66229074,0.0003454,0.215459,,,29.8,3.73,kepler,
3346543,,12.4701111,8.97e-05,0.008943,,,9.3,3.616,kepler,
3352751,0.0,3.495457889,0.114625,0.496613,,,724.0,6.9796,kepler,
3356193,,5.8229815,0.0002816,0.015533,,,8.1,2.8,kepler,
3427776,0.0,4.01668015,0.038007,0.255027,,,87.9,2.2828,kepler,
3437739,0.0,1.89134156,6.840000000000001e-05,0.008174,,,10.3,5.891,kepler,
4739565,0.0,0.898932836,6.110000000000001e-05,0.007386,,,22.3,2.437,kepler,
4740688,0.0,3.45423296,0.0001498,0.01372,,,10.2,2.965,kepler,
4753988,0.0,7.304451735,0.143628,0.600525,,,2096.8,4.09326,kepler,
4852528,1.0,9.521644639,0.0014912999999999999,0.034895,,,79.2,2.3569,kepler,Kepler-80 c
4757331,0.0,1.181046137,0.052609,0.499951,,,324.4,2.6923,kepler,
4758350,0.0,1.120997701,0.0001456,0.125844,,,58.1,11.243,kepler,
4758368,0.0,1.874967748,0.0315259,0.189363,,,1566.6,10.0159,kepler,
5389184,0.0,1.06995136,5.48e-05,0.006786,,,10.8,1.322,kepler,
5393558,0.0,10.217121652,0.205223,0.550517,,,3617.5,4.35647,kepler,
5397905,0.0,0.618060842,2.51e-05,0.005856,,,9.6,1.892,kepler,
5689351,1.0,3.25058201,0.0002184,0.014363,,,24.0,2.2537,kepler,Kepler-169 b
5444392,0.0,0.759764419,0.393266,0.664601,,,1728.1,5.72501,kepler,
5456979,,2.6528082,0.00015309999999999998,0.011494,,,9.8,2.297,kepler,
5460835,0.0,21.539269242,0.143753,0.520189,,,2642.2,5.32432,kepler,
11509504,1.0,2.61576515,0.0001204,0.010133,,,15.1,2.777,kepler,Kepler-1573 b
3217264,1.0,29.19899219,0.0020472,0.040459,,,171.0,5.1227,kepler,Kepler-149 b
11611275,1.0,6.94245216,0.0001608,0.011886,,,14.7,3.491,kepler,Kepler-1574 b
10794974,,66.6434565,0.0002773,0.023533,,,14.8,2.385,kepler,
7259249,0.0,0.950735805,0.0001751,0.01263,,,17.1,1.1434,kepler,
9640924,0.0,2.17815935,0.0001163,0.010175,,,14.1,1.839,kepler,
9593773,0.0,3.1339356,0.0002037,0.014258,,,21.4,4.477,kepler,
5351250,1.0,12.56096618,0.0009231,0.027423,,,55.1,3.7647,kepler,Kepler-150 d
10534155,,4.32710895,0.0001089,0.16744,,,12.9,1.387,kepler,
9509343,,6.39269778,0.0001743,0.011795,,,11.3,2.138,kepler,
3244792,1.0,3.0570982,0.000144,0.011032,,,15.7,3.571,kepler,Kepler-1592 b
11872139,0.0,1.75649346,2.75e-05,0.004865,,,13.3,3.429,kepler,
2708221,0.0,1.8912501,0.000731,0.270995,,,31.6,7.648,kepler,
4571844,,17.8075656,0.001511,0.03662,,,11.8,1.643,kepler,
11357664,,4.373570433,0.000366,0.017534,,,14.5,0.623,kepler,
7272132,,154.674369,0.0004358,0.020904,,,13.5,9.35,kepler,
5352640,,2.94242323,0.00029330000000000003,0.015869,,,14.7,1.519,kepler,
4157052,0.0,0.791771167,0.0005092,0.246702,,,82.4,2.4463,kepler,
10006641,0.0,0.894172544,8.620000000000001e-05,0.00842,,,16.9,0.8302,kepler,
10815916,0.0,1.68207624,5.47e-05,0.007065,,,11.1,1.519,kepler,
8955709,0.0,0.942997994,0.0005392000000000001,0.020573,,,29.2,1.1658,kepler,
8332521,,14.74426,0.0001136,0.07515,,,11.9,8.168,kepler,
8332521,,4.67250377,7.96e-05,0.010287,,,13.8,4.441,kepler,
10407086,0.0,0.933747395,3.09e-05,0.005223,,,26.7,4.798,kepler,
4060229,,35.0175053,0.000292,0.017393,,,12.8,3.608,kepler,
6761777,1.0,47.3128645,0.0002174,0.01813,,,17.6,11.444,kepler,Kepler-1615 b
6929285,0.0,4.60690612,0.0001375,0.01066,,,13.3,4.176,kepler,
9115800,1.0,4.454194254,0.0160415,0.117743,,,1022.2,2.3061,kepler,Kepler-548 b
9602775,0.0,3.5564279,0.0001314,0.010518,,,12.3,6.998,kepler,
3867794,,0.494247662,0.00022490000000000002,0.013828,,,18.1,1.2443,kepler,
5819801,,11.8299383,4.14e-05,0.006011,,,11.7,5.168,kepler,
4851145,0.0,1.23521458,8.95e-05,0.008924,,,5.0,0.918,kepler,
10292540,0.0,1.085229874,0.0002381,0.014698,,,7.6,0.652,kepler,
9773980,,3.3879165,7.86e-05,0.008048,,,10.4,1.818,kepler,
10616679,1.0,8.600099313,0.0027916,0.047441,,,209.2,4.0077,kepler,Kepler-550 b
8811490,,21.7434141,0.00015480000000000002,0.013657,,,15.8,8.143,kepler,
8043721,0.0,0.77957913,7.04e-05,0.007646,,,11.1,2.457,kepler,
4840672,,9.2294726,0.00019930000000000002,0.01261,,,7.5,2.446,kepler,
9777556,0.0,1.33254897,0.0005917,0.02183,,,16.2,3.083,kepler,
7287677,,18.3721835,0.0001525,0.012401,,,9.5,3.738,kepler,
11709124,1.0,33.0405509,0.0005773999999999999,0.022276,,,27.5,3.3613,kepler,Kepler-154 b
10753922,0.0,18.2260472,0.00036110000000000005,0.017325,,,10.0,3.664,kepler,
2569516,0.0,45.5827119,7.65e-05,0.008166,,,9.6,3.193,kepler,
2570432,0.0,1.89140138,0.0005576,0.246923,,,12.4,9.52,kepler,
2574543,0.0,6.70258007,0.000859,0.270334,,,23.0,4.632,kepler,
2578811,0.0,6.2095391,4.79e-05,0.006044,,,8.3,2.752,kepler,
2707916,0.0,1.89124738,0.00041,0.018599,,,17.4,4.697,kepler,
2708270,0.0,1.89125883,0.0002745,0.014508,,,15.3,4.656,kepler,
2438264,1.0,4.973455252,0.0007416,0.028304,,,65.4,1.6519,kepler,Kepler-156 b
5859725,,18.9828305,4.91e-05,0.006377,,,9.6,6.303,kepler,
5905728,0.0,7.87173698,3.47e-05,0.005301,,,10.8,2.619,kepler,
5946568,,3.5645249,5.3899999999999996e-05,0.006634,,,8.0,2.062,kepler,
5963591,0.0,146.931518,0.000257,0.023326,,,19.3,23.78,kepler,
5980354,0.0,1.573020098,0.0002922,0.19972,,,195.5,15.574,kepler,
5981058,0.0,27.765596,0.00014759999999999998,0.011039,,,14.2,19.49,kepler,
5640085,1.0,10.13958818,0.0011559,0.030853,,,40.3,2.6446,kepler,Kepler-159 b
8037038,1.0,4.09513876,0.0001817,0.016601,,,11.6,2.462,kepler,Kepler-1631 b
8043968,0.0,0.779615874,8.15e-05,0.008815,,,22.0,3.932,kepler,
8075618,0.0,8.780603773,0.0900278,0.576032,,,1406.9,3.16989,kepler,
